Time,AHU2:DesPer 1:Des Heat Mass Flow [kg/s],AHU2:DesPer 1:Des Heat Cap [W],AHU2:DesPer 1:Des Cool Mass Flow [kg/s],AHU2:DesPer 1:Des Sens Cool Cap [W],AHU2:DesPer 1:Des Tot Cool Cap [W],AHU2:DesPer 2:Des Heat Mass Flow [kg/s],AHU2:DesPer 2:Des Heat Cap [W],AHU2:DesPer 2:Des Cool Mass Flow [kg/s],AHU2:DesPer 2:Des Sens Cool Cap [W],AHU2:DesPer 2:Des Tot Cool Cap [W],AHU2:DesPer 3:Des Heat Mass Flow [kg/s],AHU2:DesPer 3:Des Heat Cap [W],AHU2:DesPer 3:Des Cool Mass Flow [kg/s],AHU2:DesPer 3:Des Sens Cool Cap [W],AHU2:DesPer 3:Des Tot Cool Cap [W],AHU1:DesPer 1:Des Heat Mass Flow [kg/s],AHU1:DesPer 1:Des Heat Cap [W],AHU1:DesPer 1:Des Cool Mass Flow [kg/s],AHU1:DesPer 1:Des Sens Cool Cap [W],AHU1:DesPer 1:Des Tot Cool Cap [W],AHU1:DesPer 2:Des Heat Mass Flow [kg/s],AHU1:DesPer 2:Des Heat Cap [W],AHU1:DesPer 2:Des Cool Mass Flow [kg/s],AHU1:DesPer 2:Des Sens Cool Cap [W],AHU1:DesPer 2:Des Tot Cool Cap [W],AHU1:DesPer 3:Des Heat Mass Flow [kg/s],AHU1:DesPer 3:Des Heat Cap [W],AHU1:DesPer 3:Des Cool Mass Flow [kg/s],AHU1:DesPer 3:Des Sens Cool Cap [W],AHU1:DesPer 3:Des Tot Cool Cap [W],AHU3:DesPer 1:Des Heat Mass Flow [kg/s],AHU3:DesPer 1:Des Heat Cap [W],AHU3:DesPer 1:Des Cool Mass Flow [kg/s],AHU3:DesPer 1:Des Sens Cool Cap [W],AHU3:DesPer 1:Des Tot Cool Cap [W],AHU3:DesPer 2:Des Heat Mass Flow [kg/s],AHU3:DesPer 2:Des Heat Cap [W],AHU3:DesPer 2:Des Cool Mass Flow [kg/s],AHU3:DesPer 2:Des Sens Cool Cap [W],AHU3:DesPer 2:Des Tot Cool Cap [W],AHU3:DesPer 3:Des Heat Mass Flow [kg/s],AHU3:DesPer 3:Des Heat Cap [W],AHU3:DesPer 3:Des Cool Mass Flow [kg/s],AHU3:DesPer 3:Des Sens Cool Cap [W],AHU3:DesPer 3:Des Tot Cool Cap [W],AHU5:DesPer 1:Des Heat Mass Flow [kg/s],AHU5:DesPer 1:Des Heat Cap [W],AHU5:DesPer 1:Des Cool Mass Flow [kg/s],AHU5:DesPer 1:Des Sens Cool Cap [W],AHU5:DesPer 1:Des Tot Cool Cap [W],AHU5:DesPer 2:Des Heat Mass Flow [kg/s],AHU5:DesPer 2:Des Heat Cap [W],AHU5:DesPer 2:Des Cool Mass Flow [kg/s],AHU5:DesPer 2:Des Sens Cool Cap [W],AHU5:DesPer 2:Des Tot Cool Cap [W],AHU5:DesPer 3:Des Heat Mass Flow [kg/s],AHU5:DesPer 3:Des Heat Cap [W],AHU5:DesPer 3:Des Cool Mass Flow [kg/s],AHU5:DesPer 3:Des Sens Cool Cap [W],AHU5:DesPer 3:Des Tot Cool Cap [W],AHU4:DesPer 1:Des Heat Mass Flow [kg/s],AHU4:DesPer 1:Des Heat Cap [W],AHU4:DesPer 1:Des Cool Mass Flow [kg/s],AHU4:DesPer 1:Des Sens Cool Cap [W],AHU4:DesPer 1:Des Tot Cool Cap [W],AHU4:DesPer 2:Des Heat Mass Flow [kg/s],AHU4:DesPer 2:Des Heat Cap [W],AHU4:DesPer 2:Des Cool Mass Flow [kg/s],AHU4:DesPer 2:Des Sens Cool Cap [W],AHU4:DesPer 2:Des Tot Cool Cap [W],AHU4:DesPer 3:Des Heat Mass Flow [kg/s],AHU4:DesPer 3:Des Heat Cap [W],AHU4:DesPer 3:Des Cool Mass Flow [kg/s],AHU4:DesPer 3:Des Sens Cool Cap [W],AHU4:DesPer 3:Des Tot Cool Cap [W],AHU6:DesPer 1:Des Heat Mass Flow [kg/s],AHU6:DesPer 1:Des Heat Cap [W],AHU6:DesPer 1:Des Cool Mass Flow [kg/s],AHU6:DesPer 1:Des Sens Cool Cap [W],AHU6:DesPer 1:Des Tot Cool Cap [W],AHU6:DesPer 2:Des Heat Mass Flow [kg/s],AHU6:DesPer 2:Des Heat Cap [W],AHU6:DesPer 2:Des Cool Mass Flow [kg/s],AHU6:DesPer 2:Des Sens Cool Cap [W],AHU6:DesPer 2:Des Tot Cool Cap [W],AHU6:DesPer 3:Des Heat Mass Flow [kg/s],AHU6:DesPer 3:Des Heat Cap [W],AHU6:DesPer 3:Des Cool Mass Flow [kg/s],AHU6:DesPer 3:Des Sens Cool Cap [W],AHU6:DesPer 3:Des Tot Cool Cap [W]
01:50:00,3.245345E+01,9.789636E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.069202E+01,8.556837E+05,1.493657E+06,3.070364E+01,0.000000E+00,7.059859E+01,7.929037E+05,1.537447E+06,1.362523E+01,3.658030E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.369828E+01,5.428613E+05,7.769456E+05,1.194586E+01,0.000000E+00,4.362126E+01,5.179652E+05,7.955722E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.843804E+05,6.296207E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.683997E+05,6.404612E+05,1.406529E+01,4.185011E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.887026E+05,7.559704E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.618551E+05,7.792012E+05,1.792630E+01,4.919147E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.178765E+01,4.906943E+05,7.972578E+05,1.580756E+01,0.000000E+00,4.171045E+01,4.580545E+05,8.215874E+05,8.958695E+00,1.528996E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.872184E+05,3.937737E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.775448E+05,4.070961E+05
02:00:00,3.246208E+01,9.789760E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.022072E+01,8.521284E+05,1.488850E+06,3.070364E+01,0.000000E+00,7.012978E+01,7.893725E+05,1.526799E+06,1.363370E+01,3.657303E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.368103E+01,5.418067E+05,7.757578E+05,1.194586E+01,0.000000E+00,4.360396E+01,5.169102E+05,7.920713E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.838104E+05,6.290537E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.678298E+05,6.383905E+05,1.406875E+01,4.184677E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.877451E+05,7.552365E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.608978E+05,7.758480E+05,1.792813E+01,4.919043E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.177192E+01,4.893845E+05,7.961453E+05,1.580756E+01,0.000000E+00,4.169479E+01,4.567457E+05,8.174298E+05,8.986806E+00,1.527962E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.868741E+05,3.928518E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.772006E+05,4.051086E+05
02:10:00,3.247033E+01,9.789828E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.000117E+01,8.512262E+05,1.487054E+06,3.070364E+01,0.000000E+00,6.991265E+01,7.884947E+05,1.520629E+06,1.364178E+01,3.656611E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.366431E+01,5.409715E+05,7.748135E+05,1.194586E+01,0.000000E+00,4.358721E+01,5.160745E+05,7.893797E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.833827E+05,6.286313E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.674022E+05,6.368397E+05,1.407204E+01,4.184359E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.870258E+05,7.547456E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.601786E+05,7.733720E+05,1.792969E+01,4.918956E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.175671E+01,4.883627E+05,7.953267E+05,1.580756E+01,0.000000E+00,4.167965E+01,4.557248E+05,8.143154E+05,9.013887E+00,1.526966E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.866153E+05,3.920776E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.769419E+05,4.035014E+05
02:20:00,3.247861E+01,9.789838E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.989797E+01,8.500216E+05,1.485117E+06,3.070364E+01,0.000000E+00,6.981179E+01,7.873154E+05,1.514341E+06,1.364986E+01,3.655919E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.364803E+01,5.401405E+05,7.738905E+05,1.194586E+01,0.000000E+00,4.357088E+01,5.152428E+05,7.867184E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.829547E+05,6.282082E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.669741E+05,6.352952E+05,1.407539E+01,4.184035E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.863052E+05,7.542509E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.594577E+05,7.709103E+05,1.793140E+01,4.918860E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.174182E+01,4.873432E+05,7.945079E+05,1.580756E+01,0.000000E+00,4.166484E+01,4.547060E+05,8.112174E+05,9.040827E+00,1.525975E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.863560E+05,3.913562E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.766825E+05,4.019586E+05
02:30:00,3.248674E+01,9.789847E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.982436E+01,8.487273E+05,1.483170E+06,3.070364E+01,0.000000E+00,6.974046E+01,7.860463E+05,1.508058E+06,1.365775E+01,3.655242E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.363220E+01,5.393160E+05,7.729897E+05,1.194586E+01,0.000000E+00,4.355499E+01,5.144178E+05,7.840869E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.825270E+05,6.277852E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.665464E+05,6.337550E+05,1.407871E+01,4.183713E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.855867E+05,7.537568E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.587395E+05,7.684640E+05,1.793310E+01,4.918763E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.172734E+01,4.863303E+05,7.936937E+05,1.580756E+01,0.000000E+00,4.165042E+01,4.536940E+05,8.081377E+05,9.067272E+00,1.524995E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.860977E+05,3.906839E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.764243E+05,4.004752E+05
02:40:00,3.249471E+01,9.789856E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.977316E+01,8.473635E+05,1.481219E+06,3.070364E+01,0.000000E+00,6.969146E+01,7.847073E+05,1.501787E+06,1.366547E+01,3.654581E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.361681E+01,5.384968E+05,7.721080E+05,1.194586E+01,0.000000E+00,4.353954E+01,5.135979E+05,7.814816E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.820994E+05,6.273622E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.661189E+05,6.322182E+05,1.408199E+01,4.183397E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.848686E+05,7.532615E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.580216E+05,7.660283E+05,1.793475E+01,4.918670E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.171323E+01,4.853221E+05,7.928826E+05,1.580756E+01,0.000000E+00,4.163638E+01,4.526866E+05,8.050722E+05,9.093187E+00,1.524031E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.858393E+05,3.900552E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.761661E+05,3.990443E+05
02:50:00,3.250252E+01,9.789864E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.973776E+01,8.459402E+05,1.479265E+06,3.070364E+01,0.000000E+00,6.965740E+01,7.832990E+05,1.495517E+06,1.367300E+01,3.653936E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.360182E+01,5.376822E+05,7.712435E+05,1.194586E+01,0.000000E+00,4.352450E+01,5.127828E+05,7.788999E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.816719E+05,6.269389E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.656915E+05,6.306846E+05,1.408521E+01,4.183085E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.841505E+05,7.527651E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.573037E+05,7.636016E+05,1.793635E+01,4.918578E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.169949E+01,4.843179E+05,7.920739E+05,1.580756E+01,0.000000E+00,4.162268E+01,4.516831E+05,8.020188E+05,9.118590E+00,1.523083E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.855810E+05,3.894658E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.759079E+05,3.976606E+05
03:00:00,3.251018E+01,9.789922E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.971380E+01,8.444723E+05,1.477315E+06,3.070364E+01,0.000000E+00,6.963344E+01,7.818307E+05,1.489246E+06,1.368036E+01,3.653305E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.358724E+01,5.368723E+05,7.703952E+05,1.194586E+01,0.000000E+00,4.350986E+01,5.119723E+05,7.763403E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.812445E+05,6.265155E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.652640E+05,6.291542E+05,1.408839E+01,4.182778E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.834324E+05,7.522680E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.565858E+05,7.611824E+05,1.793791E+01,4.918490E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.168610E+01,4.833177E+05,7.912684E+05,1.580756E+01,0.000000E+00,4.160932E+01,4.506834E+05,7.989766E+05,9.143497E+00,1.522152E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.853226E+05,3.889121E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.756496E+05,3.963193E+05
03:10:00,3.251770E+01,9.789979E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.969659E+01,8.429543E+05,1.475352E+06,3.070364E+01,0.000000E+00,6.961622E+01,7.803124E+05,1.482977E+06,1.368756E+01,3.652689E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.357303E+01,5.360666E+05,7.695613E+05,1.194586E+01,0.000000E+00,4.349558E+01,5.111659E+05,7.738009E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.808170E+05,6.260919E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.648366E+05,6.276268E+05,1.409152E+01,4.182475E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.827143E+05,7.517700E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.558679E+05,7.587700E+05,1.793943E+01,4.918403E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.167302E+01,4.823209E+05,7.904652E+05,1.580756E+01,0.000000E+00,4.159627E+01,4.496871E+05,7.959444E+05,9.167923E+00,1.521236E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.850642E+05,3.883908E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.753913E+05,3.950162E+05
03:20:00,3.252505E+01,9.790037E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.968388E+01,8.413955E+05,1.473381E+06,3.070364E+01,0.000000E+00,6.960350E+01,7.787533E+05,1.476714E+06,1.369457E+01,3.652088E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.355916E+01,5.352650E+05,7.687407E+05,1.194586E+01,0.000000E+00,4.348166E+01,5.103636E+05,7.712802E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.803895E+05,6.256682E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.644092E+05,6.261025E+05,1.409460E+01,4.182177E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.819962E+05,7.512714E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.551500E+05,7.563637E+05,1.794090E+01,4.918319E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.166024E+01,4.813276E+05,7.896645E+05,1.580756E+01,0.000000E+00,4.158350E+01,4.486940E+05,7.929217E+05,9.191833E+00,1.520337E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.848057E+05,3.878988E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.751330E+05,3.937478E+05
03:30:00,3.253226E+01,9.790095E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.967415E+01,8.398044E+05,1.471406E+06,3.070364E+01,0.000000E+00,6.959376E+01,7.771620E+05,1.470460E+06,1.370142E+01,3.651502E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.354564E+01,5.344672E+05,7.679322E+05,1.194586E+01,0.000000E+00,4.347021E+01,5.095898E+05,7.688030E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.799621E+05,6.252443E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.639818E+05,6.245813E+05,1.409763E+01,4.181884E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.812781E+05,7.507720E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.544321E+05,7.539630E+05,1.794234E+01,4.918238E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.164775E+01,4.803375E+05,7.888661E+05,1.580756E+01,0.000000E+00,4.157101E+01,4.477041E+05,7.899078E+05,9.215257E+00,1.519455E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.845472E+05,3.874332E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.748746E+05,3.925107E+05
03:40:00,3.253932E+01,9.790152E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.966639E+01,8.381878E+05,1.469430E+06,3.070364E+01,0.000000E+00,6.958598E+01,7.755452E+05,1.464220E+06,1.370810E+01,3.650930E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.353245E+01,5.336732E+05,7.671350E+05,1.194586E+01,0.000000E+00,4.346091E+01,5.088406E+05,7.663640E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.795346E+05,6.248202E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.635544E+05,6.230632E+05,1.410062E+01,4.181595E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.805600E+05,7.502720E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.537142E+05,7.515676E+05,1.794373E+01,4.918158E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.163554E+01,4.793505E+05,7.880700E+05,1.580756E+01,0.000000E+00,4.155879E+01,4.467171E+05,7.869026E+05,9.238221E+00,1.518587E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.842888E+05,3.869918E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.746163E+05,3.913020E+05
03:50:00,3.254625E+01,9.790210E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.965991E+01,8.365513E+05,1.467456E+06,3.070364E+01,0.000000E+00,6.957949E+01,7.739085E+05,1.457995E+06,1.371464E+01,3.650371E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.351957E+01,5.328829E+05,7.663479E+05,1.194586E+01,0.000000E+00,4.345469E+01,5.081270E+05,7.639745E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.791072E+05,6.243959E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.631270E+05,6.215481E+05,1.410357E+01,4.181311E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.798420E+05,7.497712E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.529963E+05,7.491773E+05,1.794509E+01,4.918081E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.162361E+01,4.783667E+05,7.872758E+05,1.580756E+01,0.000000E+00,4.154682E+01,4.457330E+05,7.839058E+05,9.260739E+00,1.517735E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.840302E+05,3.865721E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.743579E+05,3.901190E+05
04:00:00,3.255305E+01,9.790217E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.965426E+01,8.348995E+05,1.465486E+06,3.070364E+01,0.000000E+00,6.957382E+01,7.722565E+05,1.451788E+06,1.372102E+01,3.649824E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.350734E+01,5.321000E+05,7.655745E+05,1.194586E+01,0.000000E+00,4.345339E+01,5.074698E+05,7.616558E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.786797E+05,6.239714E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.626996E+05,6.200361E+05,1.410647E+01,4.181030E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.791239E+05,7.492699E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.522784E+05,7.467919E+05,1.794642E+01,4.918005E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.161194E+01,4.773857E+05,7.864840E+05,1.580756E+01,0.000000E+00,4.153511E+01,4.447518E+05,7.809171E+05,9.282824E+00,1.516897E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.837717E+05,3.861723E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.740994E+05,3.889593E+05
04:10:00,3.255971E+01,9.790223E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.978075E+01,8.353166E+05,1.465817E+06,3.070364E+01,0.000000E+00,6.970012E+01,7.726715E+05,1.449282E+06,1.372726E+01,3.649291E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.366832E+01,5.335240E+05,7.671204E+05,1.194586E+01,0.000000E+00,4.359028E+01,5.086169E+05,7.617817E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.783947E+05,6.236920E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.624146E+05,6.190288E+05,1.410933E+01,4.180754E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.786451E+05,7.490122E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.517998E+05,7.452555E+05,1.794771E+01,4.917932E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.166239E+01,4.773856E+05,7.867468E+05,1.580756E+01,0.000000E+00,4.158547E+01,4.447508E+05,7.797041E+05,9.304486E+00,1.516073E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.835994E+05,3.858784E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.739272E+05,3.881254E+05
